Entity,Year,Country code,Total Taxes
Afghanistan,2003,AFG,2.512628799
Afghanistan,2004,AFG,4.076170749
Afghanistan,2005,AFG,4.668273614
Afghanistan,2006,AFG,7.115890775
Afghanistan,2007,AFG,6.061553936
Afghanistan,2008,AFG,6.174381508
Afghanistan,2009,AFG,8.673145298
Afghanistan,2010,AFG,9.559737214
Afghanistan,2011,AFG,9.359386622
Afghanistan,2012,AFG,7.950492942
Albania,1992,ALB,13.32632349
Albania,1993,ALB,14.71452425
Albania,1994,ALB,15.5272531
Albania,1995,ALB,14.32160169
Albania,1996,ALB,12.37980041
Albania,1997,ALB,13.19187286
Albania,1998,ALB,17.63402076
Albania,1999,ALB,17.71287041
Albania,2000,ALB,19.90237896
Albania,2001,ALB,19.91381098
Albania,2002,ALB,20.70751922
Albania,2003,ALB,20.93566038
Albania,2004,ALB,22.10321402
Albania,2005,ALB,22.36139799
Albania,2006,ALB,23.2938
Albania,2007,ALB,23.58241963
Albania,2008,ALB,24.43831662
Albania,2009,ALB,23.67257024
Albania,2010,ALB,23.29689832
Albania,2011,ALB,23.08898833
Albania,2012,ALB,22.53105602
Albania,2013,ALB,21.71778602
Algeria,1985,DZA,16.97530864
Algeria,1986,DZA,18.37491571
Algeria,1987,DZA,18.5481292
Algeria,1988,DZA,16.70980731
Algeria,1989,DZA,16.349045
Algeria,1990,DZA,14.21356421
Algeria,1991,DZA,12.31829929
Algeria,1992,DZA,10.76579511
Algeria,1993,DZA,10.59913257
Algeria,1994,DZA,10.9721662
Algeria,1995,DZA,11.6309807
Algeria,1996,DZA,11.30350195
Algeria,1997,DZA,11.29055464
Algeria,1998,DZA,11.65169282
Algeria,1999,DZA,9.691521458
Algeria,2000,DZA,8.475809385
Algeria,2001,DZA,9.420169856
Algeria,2002,DZA,10.67701424
Algeria,2003,DZA,9.993717038
Algeria,2004,DZA,9.438779659
Algeria,2005,DZA,8.469981486
Algeria,2006,DZA,8.479540418
Algeria,2007,DZA,8.198535426
Algeria,2008,DZA,8.738013528
Algeria,2009,DZA,11.5067872
Algeria,2010,DZA,10.82427974
Algeria,2011,DZA,10.51174362
Algeria,2012,DZA,12.19328308
Angola,1985,AGO,27.70355234
Angola,1986,AGO,18.66780251
Angola,1987,AGO,20.86888815
Angola,1988,AGO,18.98423847
Angola,1989,AGO,20.7741522
Angola,1990,AGO,22.44409336
Angola,1991,AGO,14.75849732
Angola,1992,AGO,34.95365992
Angola,1993,AGO,38.23623196
Angola,1994,AGO,25.7
Angola,1995,AGO,27.16
Angola,1996,AGO,41.00810515
Angola,1997,AGO,25.92835509
Angola,1998,AGO,32.21188261
Angola,1999,AGO,42.61666959
Angola,2000,AGO,45.90314527
Angola,2001,AGO,41.25596554
Angola,2002,AGO,34.73210342
Angola,2003,AGO,36.090097
Angola,2004,AGO,36.35986885
Angola,2005,AGO,42.68171918
Angola,2006,AGO,48.8773638
Angola,2007,AGO,45.31131331
Angola,2008,AGO,50.08420324
Angola,2009,AGO,33.46313378
Angola,2010,AGO,41.82306337
Angola,2011,AGO,46.29809511
Angola,2012,AGO,43.82718684
Angola,2013,AGO,39.40884233
Anguilla,2000,AIA,20.05760132
Anguilla,2001,AIA,19.59861499
Anguilla,2002,AIA,20.93228945
Anguilla,2003,AIA,20.73761722
Anguilla,2004,AIA,24.0817138
Anguilla,2005,AIA,22.34417448
Anguilla,2006,AIA,26.06779661
Anguilla,2007,AIA,22.2276337
Anguilla,2008,AIA,19.79036495
Anguilla,2009,AIA,19.1262918
Anguilla,2010,AIA,20.32726358
Antigua and Barbuda,1992,ATG,14.84132841
Antigua and Barbuda,1993,ATG,14.55922865
Antigua and Barbuda,1994,ATG,14.82131661
Antigua and Barbuda,1995,ATG,15.11760966
Antigua and Barbuda,1996,ATG,15.65545244
Antigua and Barbuda,1997,ATG,15.21103896
Antigua and Barbuda,1998,ATG,14.80263158
Antigua and Barbuda,1999,ATG,14.55946076
Antigua and Barbuda,2000,ATG,13.4120983
Antigua and Barbuda,2001,ATG,15.22259454
Antigua and Barbuda,2002,ATG,16.29903092
Antigua and Barbuda,2003,ATG,16.89594356
Antigua and Barbuda,2004,ATG,17.60923331
Antigua and Barbuda,2005,ATG,16.8956554
Antigua and Barbuda,2006,ATG,18.5187602
Antigua and Barbuda,2007,ATG,19.8477449
Antigua and Barbuda,2008,ATG,19.0324354
Antigua and Barbuda,2009,ATG,17.60515812
Antigua and Barbuda,2010,ATG,18.79973907
Antigua and Barbuda,2011,ATG,18.06948541
Antigua and Barbuda,2012,ATG,18.57055026
Argentina,1985,ARG,12.002
Argentina,1986,ARG,11.33433333
Argentina,1987,ARG,10.80564286
Argentina,1988,ARG,9.597827068
Argentina,1990,ARG,12.3974471
Argentina,1991,ARG,13.85040681
Argentina,1992,ARG,16.45970149
Argentina,1993,ARG,18.08170362
Argentina,1994,ARG,17.94486298
Argentina,1995,ARG,16.94531893
Argentina,1996,ARG,16.50977464
Argentina,1997,ARG,17.24694786
Argentina,1998,ARG,17.58996193
Argentina,1999,ARG,17.70274958
Argentina,2000,ARG,17.97227908
Argentina,2001,ARG,17.51032819
Argentina,2002,ARG,16.64350554
Argentina,2003,ARG,19.59084421
Argentina,2004,ARG,22.01734437
Argentina,2005,ARG,22.07699631
Argentina,2006,ARG,22.20472116
Argentina,2007,ARG,23.02220141
Argentina,2008,ARG,24.73517022
Argentina,2009,ARG,25.57390243
Argentina,2010,ARG,26.65223025
Argentina,2011,ARG,27.59122919
Argentina,2012,ARG,29.21821365
Armenia,1995,ARM,12.72517692
Armenia,1996,ARM,12.87036323
Armenia,1997,ARM,16.2494281
Armenia,1998,ARM,16.98791587
Armenia,1999,ARM,19.29223328
Armenia,2000,ARM,17.69542537
Armenia,2001,ARM,17.06806817
Armenia,2003,ARM,17.17005306
Armenia,2004,ARM,17.11659949
Armenia,2005,ARM,17.60592096
Armenia,2006,ARM,17.82925167
Armenia,2007,ARM,19.17732117
Armenia,2008,ARM,20.65137057
Armenia,2009,ARM,20.33910706
Armenia,2010,ARM,20.65989196
Armenia,2011,ARM,21.00337819
Armenia,2012,ARM,22.37917671
Aruba,1996,ABW,26.48987854
Aruba,1997,ABW,24.69365427
Aruba,1998,ABW,23.98859443
Aruba,1999,ABW,26.16407263
Aruba,2000,ABW,24.48452059
Aruba,2001,ABW,22.90379523
Aruba,2002,ABW,23.10143233
Aruba,2003,ABW,25.11476339
Aruba,2004,ABW,22.64949444
Aruba,2005,ABW,23.14679449
Aruba,2006,ABW,24.11167513
Aruba,2007,ABW,23.12606474
Australia,1980,AUS,27.91072041
Australia,1981,AUS,28.28260631
Australia,1982,AUS,27.65141
Australia,1983,AUS,28.02998667
Australia,1984,AUS,29.06773229
Australia,1985,AUS,29.05096456
Australia,1986,AUS,30.16055046
Australia,1987,AUS,30.53221565
Australia,1988,AUS,30.10249122
Australia,1989,AUS,29.13113336
Australia,1990,AUS,28.13703824
Australia,1991,AUS,27.07625306
Australia,1992,AUS,26.80944988
Australia,1993,AUS,27.24476312
Australia,1994,AUS,28.21514199
Australia,1995,AUS,29.16001477
Australia,1996,AUS,29.58224586
Australia,1997,AUS,29.41775933
Australia,1998,AUS,30.18002077
Australia,1999,AUS,30.92676067
Australia,2000,AUS,31.32600983
Australia,2001,AUS,29.96096005
Australia,2002,AUS,30.588356
Australia,2003,AUS,31.09671862
Australia,2004,AUS,31.30628155
Australia,2005,AUS,31.05224391
Australia,2006,AUS,30.89619414
Australia,2007,AUS,30.87583178
Australia,2008,AUS,27.52819267
Australia,2009,AUS,26.53623384
Australia,2010,AUS,26.51731176
Australia,2011,AUS,26.86282331
Australia,2012,AUS,27.6900542
Austria,1980,AUT,39.25479548
Austria,1981,AUT,40.38932519
Austria,1982,AUT,39.19014545
Austria,1983,AUT,38.8694495
Austria,1984,AUT,40.57197928
Austria,1985,AUT,41.30170252
Austria,1986,AUT,41.28594288
Austria,1987,AUT,40.89637305
Austria,1988,AUT,40.05673149
Austria,1989,AUT,39.03925732
Austria,1990,AUT,39.38252476
Austria,1991,AUT,39.84416113
Austria,1992,AUT,41.38172044
Austria,1993,AUT,41.78869005
Austria,1994,AUT,41.52054608
Austria,1995,AUT,41.36642448
Austria,1996,AUT,42.7824928
Austria,1997,AUT,44.15219047
Austria,1998,AUT,44.11414406
Austria,1999,AUT,43.75612749
Austria,2000,AUT,43.0425938
Austria,2001,AUT,43.69676414
Austria,2002,AUT,42.51841469
Austria,2003,AUT,42.341082
Austria,2004,AUT,41.83197656
Austria,2005,AUT,42.11371252
Austria,2006,AUT,40.36849308
Austria,2007,AUT,40.54062838
Austria,2008,AUT,41.40625116
Austria,2009,AUT,40.97083036
Austria,2010,AUT,40.89966962
Austria,2011,AUT,41.02975622
Austria,2012,AUT,41.66673497
Austria,2013,AUT,42.52400068
Azerbaijan,1996,AZE,13.12425329
Azerbaijan,1997,AZE,15.57948068
Azerbaijan,1998,AZE,14.46256039
Azerbaijan,1999,AZE,14.25165563
Azerbaijan,2000,AZE,14.47647308
Azerbaijan,2001,AZE,14.63506396
Azerbaijan,2002,AZE,15.09402837
Azerbaijan,2003,AZE,15.37708129
Azerbaijan,2004,AZE,15.43962485
Azerbaijan,2005,AZE,15.18805398
Azerbaijan,2006,AZE,17.82246879
Azerbaijan,2007,AZE,19.86883396
Azerbaijan,2008,AZE,18.88122928
Azerbaijan,2009,AZE,15.70417392
Azerbaijan,2010,AZE,13.73837278
Azerbaijan,2011,AZE,13.71437507
Azerbaijan,2012,AZE,12.97806107
Bahamas,1980,BHS,10.5602537
Bahamas,1981,BHS,10.62755102
Bahamas,1982,BHS,9.660172179
Bahamas,1983,BHS,10.01221001
Bahamas,1984,BHS,10.3277439
Bahamas,1985,BHS,11.03255163
Bahamas,1986,BHS,10.96795079
Bahamas,1988,BHS,11.22454751
Bahamas,1989,BHS,10.12042148
Bahamas,1990,BHS,11.54696133
Bahamas,1991,BHS,11.19820533
Bahamas,1992,BHS,12.92564655
Bahamas,1993,BHS,12.98063812
Bahamas,1994,BHS,13.98716303
Bahamas,1995,BHS,14.61066077
Bahamas,1996,BHS,14.30597535
Bahamas,1997,BHS,13.26342938
Bahamas,1998,BHS,12.73487199
Bahamas,1999,BHS,13.18149809
Bahamas,2000,BHS,13.62928255
Bahamas,2001,BHS,12.58401105
Bahamas,2002,BHS,11.48640414
Bahamas,2003,BHS,11.85638221
Bahamas,2004,BHS,12.03500141
Bahamas,2005,BHS,12.7665196
Bahamas,2006,BHS,14.35659051
Bahamas,2007,BHS,14.49841327
Bahamas,2008,BHS,15.47101976
Bahamas,2009,BHS,14.36287724
Bahamas,2010,BHS,13.88250316
Bahamas,2011,BHS,16.35233892
Bahamas,2012,BHS,15.53285071
Bahamas,2013,BHS,14.44180523
Bahrain,1980,BHR,3.992125984
Bahrain,1981,BHR,4.387683695
Bahrain,1982,BHR,5.02328676
Bahrain,1983,BHR,6.318181818
Bahrain,1984,BHR,6.458072591
Bahrain,1985,BHR,6.790450928
Bahrain,1986,BHR,9.161016949
Bahrain,1987,BHR,7.840375587
Bahrain,1988,BHR,6.409119696
Bahrain,1989,BHR,6.772861357
Bahrain,1990,BHR,6.432779861
Bahrain,1991,BHR,6.557711951
Bahrain,1992,BHR,6.529814272
Bahrain,1993,BHR,6.73478454
Bahrain,1994,BHR,6.41642472
Bahrain,1995,BHR,6.598746082
Bahrain,1996,BHR,6.788541274
Bahrain,1997,BHR,5.621366279
Bahrain,1998,BHR,7.760456274
Bahrain,1999,BHR,7.106278499
Bahrain,2000,BHR,6.112089202
Bahrain,2001,BHR,6.222865412
Bahrain,2002,BHR,5.042971999
Bahrain,2003,BHR,4.627761768
Bahrain,2004,BHR,5.289239482
Bahrain,2005,BHR,1.161892072
Bahrain,2006,BHR,1.166139695
Bahrain,2007,BHR,1.145165239
Bahrain,2008,BHR,1.235853936
Bahrain,2009,BHR,1.363130435
Bahrain,2010,BHR,1.176251552
Bahrain,2011,BHR,1.103836645
Bangladesh,1984,BGD,3.573061737
Bangladesh,1985,BGD,4.165818929
Bangladesh,1986,BGD,4.179000081
Bangladesh,1987,BGD,4.374854012
Bangladesh,1988,BGD,4.343862612
Bangladesh,1989,BGD,4.851364389
Bangladesh,1990,BGD,4.684625761
Bangladesh,1991,BGD,4.885322304
Bangladesh,1992,BGD,5.595596723
Bangladesh,1993,BGD,6.02847662
Bangladesh,1994,BGD,5.765362326
Bangladesh,1995,BGD,6.049825912
Bangladesh,1996,BGD,5.960866909
Bangladesh,1997,BGD,6.0239328
Bangladesh,1998,BGD,6.035126902
Bangladesh,1999,BGD,5.773911731
Bangladesh,2000,BGD,5.565295604
Bangladesh,2001,BGD,6.30326077
Bangladesh,2002,BGD,6.318028463
Bangladesh,2003,BGD,6.601075828
Bangladesh,2004,BGD,6.616398792
Bangladesh,2005,BGD,6.679891281
Bangladesh,2006,BGD,6.582853422
Bangladesh,2007,BGD,6.454235194
Bangladesh,2008,BGD,7.217537417
Bangladesh,2009,BGD,7.036703203
Bangladesh,2010,BGD,7.29377962
Bangladesh,2011,BGD,8.071733488
Bangladesh,2012,BGD,8.393489633
Barbados,1981,BRB,19.24141008
Barbados,1982,BRB,20.15378044
Barbados,1983,BRB,22.67095736
Barbados,1984,BRB,23.11184939
Barbados,1986,BRB,23.45004819
Barbados,1987,BRB,22.27246208
Barbados,1988,BRB,22.69884805
Barbados,1989,BRB,23.82899628
Barbados,1990,BRB,26.85198913
Barbados,2003,BRB,26.27160305
Barbados,2004,BRB,26.95120216
Barbados,2005,BRB,26.21411161
Barbados,2006,BRB,24.79342396
Barbados,2007,BRB,26.70193577
Barbados,2008,BRB,26.490642
Barbados,2009,BRB,23.98924381
Barbados,2010,BRB,25.19109212
Barbados,2011,BRB,24.87379532
Barbados,2012,BRB,27.19684674
Barbados,2013,BRB,25.62485401
Belarus,1995,BLR,37.29561901
Belarus,1996,BLR,33.68970856
Belarus,1997,BLR,37.33200665
Belarus,1998,BLR,37.04307132
Belarus,1999,BLR,37.38344349
Belarus,2000,BLR,37.70075138
Belarus,2001,BLR,37.11057837
Belarus,2002,BLR,35.65043899
Belarus,2003,BLR,36.40516464
Belarus,2004,BLR,36.23252364
Belarus,2005,BLR,33.42242085
Belarus,2006,BLR,36.00111017
Belarus,2007,BLR,38.90277702
Belarus,2008,BLR,40.14152005
Belarus,2009,BLR,36.59720231
Belarus,2010,BLR,35.87147312
Belarus,2011,BLR,34.40863218
Belarus,2012,BLR,36.47525861
Belarus,2013,BLR,37.91362914
Belgium,1980,BEL,41.73493842
Belgium,1981,BEL,42.00546442
Belgium,1982,BEL,43.25437683
Belgium,1983,BEL,43.97332938
Belgium,1984,BEL,44.70820494
Belgium,1985,BEL,44.79722695
Belgium,1986,BEL,44.53837494
Belgium,1987,BEL,45.18518244
Belgium,1988,BEL,43.83504898
Belgium,1989,BEL,41.97180129
Belgium,1990,BEL,42.41868143
Belgium,1991,BEL,42.63903985
Belgium,1992,BEL,42.20059585
Belgium,1993,BEL,43.68839732
Belgium,1994,BEL,43.97655832
Belgium,1995,BEL,42.77782774
Belgium,1996,BEL,43.07929673
Belgium,1997,BEL,43.62797612
Belgium,1998,BEL,44.27288826
Belgium,1999,BEL,44.05726993
Belgium,2000,BEL,43.77707644
Belgium,2001,BEL,43.71580642
Belgium,2002,BEL,43.76981771
Belgium,2003,BEL,43.30697419
Belgium,2004,BEL,43.34436043
Belgium,2005,BEL,43.36412224
Belgium,2006,BEL,42.95548129
Belgium,2007,BEL,42.4350782
Belgium,2008,BEL,42.87721156
Belgium,2009,BEL,41.99738063
Belgium,2010,BEL,42.36611647
Belgium,2011,BEL,42.897971
Belgium,2012,BEL,43.95439583
Belgium,2013,BEL,44.64102292
Belize,1982,BLZ,18.74651811
Belize,1983,BLZ,17.93650794
Belize,1984,BLZ,19.38388626
Belize,1985,BLZ,19.88038278
Belize,1986,BLZ,21.29385965
Belize,1987,BLZ,22.64540338
Belize,1988,BLZ,19.50412698
Belize,1989,BLZ,19.14187328
Belize,1990,BLZ,21.46067961
Belize,1991,BLZ,20.72125984
Belize,1992,BLZ,19.94478764
Belize,1993,BLZ,19.53440572
Belize,1994,BLZ,19.92859604
Belize,1995,BLZ,18.75717742
Belize,1996,BLZ,19.53530787
Belize,1997,BLZ,19.20122231
Belize,1998,BLZ,19.7256894
Belize,1999,BLZ,17.43208191
Belize,2000,BLZ,17.85576923
Belize,2001,BLZ,18.69896789
Belize,2002,BLZ,19.78552279
Belize,2003,BLZ,19.67592125
Belize,2004,BLZ,19.66068053
Belize,2005,BLZ,21.30834829
Belize,2006,BLZ,21.7835729
Belize,2007,BLZ,22.92367299
Belize,2008,BLZ,21.6852866
Belize,2009,BLZ,22.45536048
Belize,2010,BLZ,23.57311405
Belize,2011,BLZ,22.53593015
Belize,2012,BLZ,22.6388183
Benin,1984,BEN,9.194199785
Benin,1985,BEN,9.654860092
Benin,1986,BEN,10.95488125
Benin,1987,BEN,10.06822278
Benin,1988,BEN,9.242165729
Benin,1989,BEN,6.7620894
Benin,1990,BEN,7.41956037
Benin,1991,BEN,8.433085648
Benin,1992,BEN,9.634161934
Benin,1993,BEN,10.35850141
Benin,1994,BEN,11.02428941
Benin,1995,BEN,11.41804482
Benin,1996,BEN,11.80934561
Benin,1997,BEN,12.60653806
Benin,1998,BEN,12.60565179
Benin,1999,BEN,13.10452164
Benin,2000,BEN,13.93546467
Benin,2001,BEN,14.67704563
Benin,2002,BEN,15.68166658
Benin,2003,BEN,15.66473572
Benin,2004,BEN,16.33604656
Benin,2005,BEN,15.22149762
Benin,2006,BEN,16.05083447
Benin,2007,BEN,17.50579201
Benin,2008,BEN,17.82618076
Benin,2009,BEN,16.68298752
Benin,2010,BEN,17.01444582
Benin,2011,BEN,16.41351581
Benin,2012,BEN,16.11566586
Benin,2013,BEN,17.51376639
Bhutan,1982,BTN,5.604395604
Bhutan,1983,BTN,6.675143039
Bhutan,1984,BTN,7.565502183
Bhutan,1985,BTN,6.774818402
Bhutan,1986,BTN,7.302521008
Bhutan,1988,BTN,6.473655324
Bhutan,1989,BTN,5.480905233
Bhutan,1990,BTN,4.704568528
Bhutan,1991,BTN,5.083950172
Bhutan,1992,BTN,5.313258864
Bhutan,1993,BTN,6.452590561
Bhutan,1994,BTN,6.335599194
Bhutan,1995,BTN,6.994617869
Bhutan,1996,BTN,7.917096502
Bhutan,1997,BTN,6.979677082
Bhutan,1998,BTN,8.492130544
Bhutan,1999,BTN,7.410139328
Bhutan,2000,BTN,10.38501943
Bhutan,2001,BTN,9.081390942
Bhutan,2002,BTN,9.939447577
Bhutan,2003,BTN,9.853159041
Bhutan,2004,BTN,8.045379809
Bhutan,2005,BTN,8.976514906
Bhutan,2006,BTN,9.682181648
Bhutan,2007,BTN,8.36134286
Bhutan,2008,BTN,8.954377951
Bhutan,2009,BTN,9.871310345
Bolivia,1985,BOL,2
Bolivia,1989,BOL,8.3
Bolivia,1990,BOL,9
Bolivia,1991,BOL,9.2
Bolivia,1992,BOL,10.6
Bolivia,1993,BOL,16.96635185
Bolivia,1994,BOL,17.24924012
Bolivia,1995,BOL,17.47417403
Bolivia,1996,BOL,17.72118177
Bolivia,1997,BOL,17.86427817
Bolivia,1998,BOL,18.07483662
Bolivia,1999,BOL,17.21696154
Bolivia,2000,BOL,17.31435834
Bolivia,2001,BOL,16.75590258
Bolivia,2002,BOL,16.65960975
Bolivia,2003,BOL,17.80014216
Bolivia,2004,BOL,20.60006319
Bolivia,2005,BOL,25.11295181
Bolivia,2006,BOL,27.75101365
Bolivia,2007,BOL,27.79465872
Bolivia,2008,BOL,28.50141681
Bolivia,2009,BOL,26.89403337
Bolivia,2010,BOL,26.30457803
Bolivia,2011,BOL,28.89460727
Bolivia,2012,BOL,31.72604058
Bosnia and Herzegovina,1999,BIH,34.63153912
Bosnia and Herzegovina,2000,BIH,34.73112807
Bosnia and Herzegovina,2001,BIH,33.29799858
Bosnia and Herzegovina,2002,BIH,32.16191023
Bosnia and Herzegovina,2003,BIH,33.98230088
Bosnia and Herzegovina,2004,BIH,33.7479685
Bosnia and Herzegovina,2005,BIH,35.48661643
Bosnia and Herzegovina,2006,BIH,38.52210169
Bosnia and Herzegovina,2007,BIH,38.57041935
Bosnia and Herzegovina,2008,BIH,38.08453701
Bosnia and Herzegovina,2009,BIH,36.98624801
Bosnia and Herzegovina,2010,BIH,37.99667882
Bosnia and Herzegovina,2011,BIH,39.06798739
Bosnia and Herzegovina,2012,BIH,39.18761024
Botswana,1980,BWA,27.02433628
Botswana,1981,BWA,24.04029692
Botswana,1982,BWA,23.22323651
Botswana,1983,BWA,30.65368567
Botswana,1984,BWA,33.56860651
Botswana,1985,BWA,33.6001609
Botswana,1986,BWA,40.67749741
Botswana,1987,BWA,36.60581126
Botswana,1988,BWA,32.87933884
Botswana,1989,BWA,33.26339286
Botswana,1990,BWA,36.52945716
Botswana,1991,BWA,35.91310409
Botswana,1992,BWA,36.00896382
Botswana,1993,BWA,32.40965979
Botswana,1994,BWA,30.96666951
Botswana,1995,BWA,29.74007701
Botswana,1996,BWA,31.17541229
Botswana,1997,BWA,34.90097989
Botswana,1998,BWA,24.05930034
Botswana,1999,BWA,35.64746395
Botswana,2000,BWA,40.89939386
Botswana,2001,BWA,33.00068608
Botswana,2002,BWA,35.62006044
Botswana,2003,BWA,22.48998144
Botswana,2004,BWA,23.96041488
Botswana,2005,BWA,23.60498108
Botswana,2006,BWA,26.92912853
Botswana,2007,BWA,25.71292422
Botswana,2008,BWA,26.96165658
Botswana,2009,BWA,27.71862382
Botswana,2010,BWA,21.95631224
Botswana,2011,BWA,23.76043529
Botswana,2012,BWA,26.89255437
Botswana,2013,BWA,25.84853243
Brazil,1990,BRA,27.14166667
Brazil,1991,BRA,22.60322581
Brazil,1992,BRA,23.81908397
Brazil,1993,BRA,24.85826854
Brazil,1994,BRA,28.62548031
Brazil,1995,BRA,26.38862112
Brazil,1996,BRA,25.99500849
Brazil,1997,BRA,26.15598285
Brazil,1998,BRA,26.71239277
Brazil,1999,BRA,28.00600579
Brazil,2000,BRA,29.51504516
Brazil,2001,BRA,30.66861401
Brazil,2002,BRA,31.38966188
Brazil,2003,BRA,30.86764085
Brazil,2004,BRA,31.79564611
Brazil,2005,BRA,32.74546032
Brazil,2006,BRA,32.53900282
Brazil,2007,BRA,32.7231631
Brazil,2008,BRA,33.02715758
Brazil,2009,BRA,32.21911952
Brazil,2010,BRA,32.22271434
Brazil,2011,BRA,33.10509833
Brazil,2012,BRA,33.18653476
Brunei,1990,BRN,25.15279737
Brunei,1991,BRN,22.81826713
Brunei,1992,BRN,18.8646032
Brunei,1993,BRN,17.13898101
Brunei,1994,BRN,17.49159058
Brunei,1995,BRN,18.22652757
Brunei,1996,BRN,19.46485512
Brunei,1997,BRN,20.23068948
Brunei,2000,BRN,23.41001353
Brunei,2001,BRN,22.9795715
Brunei,2002,BRN,22.2880627
Brunei,2003,BRN,29.9894958
Brunei,2004,BRN,27.69427326
Brunei,2005,BRN,33.03706505
Brunei,2006,BRN,30.58817075
Brunei,2007,BRN,34.37347635
Brunei,2008,BRN,36.44474949
Brunei,2009,BRN,23.95106015
Bulgaria,1996,BGR,25.92554901
Bulgaria,1997,BGR,26.4170275
Bulgaria,1998,BGR,29.16896015
Bulgaria,1999,BGR,28.714603
Bulgaria,2000,BGR,29.03477463
Bulgaria,2001,BGR,27.850944
Bulgaria,2002,BGR,28.69565474
Bulgaria,2003,BGR,30.87301023
Bulgaria,2004,BGR,31.80193994
Bulgaria,2005,BGR,31.8773904
Bulgaria,2006,BGR,31.6309129
Bulgaria,2007,BGR,31.53136727
Bulgaria,2008,BGR,31.64777175
Bulgaria,2009,BGR,29.205836
Bulgaria,2010,BGR,27.09330635
Bulgaria,2011,BGR,26.76502155
Bulgaria,2012,BGR,27.36252686
Burkina Faso,1980,BFA,8.404403645
Burkina Faso,1981,BFA,8.63760419
Burkina Faso,1982,BFA,8.31351271
Burkina Faso,1983,BFA,8.335866033
Burkina Faso,1984,BFA,8.025768484
Burkina Faso,1985,BFA,7.922312116
Burkina Faso,1986,BFA,9.297907333
Burkina Faso,1987,BFA,9.675318203
Burkina Faso,1988,BFA,8.943545314
Burkina Faso,1989,BFA,8.01624818
Burkina Faso,1990,BFA,9.046366179
Burkina Faso,1991,BFA,9.000122091
Burkina Faso,1992,BFA,7.751558526
Burkina Faso,1993,BFA,7.934554821
Burkina Faso,1994,BFA,9.689875342
Burkina Faso,1995,BFA,10.71256608
Burkina Faso,1996,BFA,11.25985144
Burkina Faso,1997,BFA,11.64560151
Burkina Faso,1998,BFA,10.9638809
Burkina Faso,1999,BFA,12.19784468
Burkina Faso,2000,BFA,10.82260319
Burkina Faso,2001,BFA,10.26352021
Burkina Faso,2002,BFA,10.7787164
Burkina Faso,2003,BFA,11.06609372
Burkina Faso,2004,BFA,12.70319891
Burkina Faso,2005,BFA,11.74949527
Burkina Faso,2006,BFA,12.12556749
Burkina Faso,2007,BFA,12.68559163
Burkina Faso,2008,BFA,11.86443217
Burkina Faso,2009,BFA,12.51578391
Burkina Faso,2010,BFA,12.71930515
Burkina Faso,2011,BFA,13.07229582
Burkina Faso,2012,BFA,15.62648011
Burkina Faso,2013,BFA,16.47140818
Cambodia,1993,KHM,3.512051392
Cambodia,1994,KHM,5.131568577
Cambodia,1995,KHM,5.282372764
Cambodia,1996,KHM,5.804223466
Cambodia,1997,KHM,5.888423541
Cambodia,1998,KHM,5.796770054
Cambodia,1999,KHM,7.085040673
Cambodia,2000,KHM,7.285565775
Cambodia,2001,KHM,6.953781754
Cambodia,2002,KHM,7.209541528
Cambodia,2003,KHM,6.358725795
Cambodia,2004,KHM,7.673168725
Cambodia,2005,KHM,7.563788402
Cambodia,2006,KHM,8.178820643
Cambodia,2007,KHM,9.696985918
Cambodia,2008,KHM,10.55519521
Cambodia,2009,KHM,9.64778145
Cambodia,2010,KHM,10.00303913
Cambodia,2011,KHM,10.15469341
Cambodia,2012,KHM,11.59307489
Cameroon,1993,CMR,8.435165142
Cameroon,1994,CMR,6.843908328
Cameroon,1995,CMR,8.684908531
Cameroon,1996,CMR,9.33226128
Cameroon,1997,CMR,8.98751932
Cameroon,1998,CMR,10.37700308
Cameroon,1999,CMR,10.97125791
Cameroon,2000,CMR,10.84328057
Cameroon,2001,CMR,12.43372457
Cameroon,2002,CMR,11.67071955
Cameroon,2003,CMR,11.51951497
Cameroon,2004,CMR,10.55930731
Cameroon,2005,CMR,11.73767944
Cameroon,2006,CMR,13.70972037
Cameroon,2011,CMR,12.44251018
Cameroon,2012,CMR,13.14865528
Cameroon,2013,CMR,13.50042274
Canada,1980,CAN,31.48866265
Canada,1981,CAN,33.18516223
Canada,1982,CAN,32.80254695
Canada,1983,CAN,32.68242133
Canada,1984,CAN,32.56754842
Canada,1985,CAN,32.41440398
Canada,1986,CAN,33.09776342
Canada,1987,CAN,34.4150254
Canada,1988,CAN,33.6370924
Canada,1989,CAN,34.5742297
Canada,1990,CAN,35.19167212
Canada,1991,CAN,35.84036806
Canada,1992,CAN,35.52780767
Canada,1993,CAN,35.10003369
Canada,1994,CAN,35.11784209
Canada,1995,CAN,35.08509999
Canada,1996,CAN,35.62335447
Canada,1997,CAN,36.37079887
Canada,1998,CAN,36.26225593
Canada,1999,CAN,36.54447732
Canada,2000,CAN,35.53494978
Canada,2001,CAN,34.37727166
Canada,2002,CAN,33.43755629
Canada,2003,CAN,32.98695167
Canada,2004,CAN,32.97915053
Canada,2005,CAN,32.91252823
Canada,2006,CAN,32.93769927
Canada,2007,CAN,32.73916048
Canada,2008,CAN,31.2298322
Canada,2009,CAN,31.88777838
Canada,2010,CAN,30.92935842
Canada,2011,CAN,30.54822769
Canada,2012,CAN,30.72915904
